Date,Estimate,Actual
2022-05-09,None,None
2022-02-16,None,None
2021-11-02,None,None
2021-05-10,0.74,0.91
2021-02-18,0.42,0.46
2020-11-04,1.47,1.47
2020-08-06,0.87,0.98
2020-05-11,0.7,0.59
2020-02-26,0.31,0.38
2019-11-08,1.45,1.47
2019-08-02,0.75,0.72
2019-05-09,0.68,0.78
2019-02-14,0.32,0.28
2018-10-31,1.31,1.5
2018-08-03,0.78,0.97
2018-05-09,0.58,0.62
2018-02-16,0.36,0.39
2017-11-03,1.33,1.24
2017-08-04,0.7,0.79
2017-05-04,0.39,0.42
2017-02-16,0.15,0.13
2016-11-04,1.38,1.52
2016-08-05,0.52,0.61
2016-05-10,0.38,0.43
2016-02-19,0.16,0.12
2015-11-06,1.3,1.41
2015-07-31,0.61,0.58
2015-05-07,0.38,0.45
2015-02-25,0.14,0.19
2014-11-06,1.22,1.2
2014-08-05,0.58,0.62
2014-05-08,0.31,0.4
2014-02-21,0.12,0.19
2013-11-07,1.24,1.25
2013-08-01,0.49,0.44
2013-05-02,0.28,0.22
2013-02-20,0.2,0.14
2012-11-09,1.41,1.33
2012-08-02,0.62,0.73
2012-05-04,0.23,0.22
2012-02-23,0.15,0.14
2011-11-04,1.29,1.57
2011-08-04,0.62,0.59
2011-05-05,0.37,0.25
2011-02-22,0.23,0.22
2010-10-29,1.26,1.4
2010-08-05,0.5,0.73
2010-05-05,0.37,0.4
2010-02-18,0.27,0.37
2009-10-30,1.02,1.16
2009-08-06,0.67,0.75
2009-05-01,0.57,0.54
2009-02-13,0.36,0.45
2008-11-04,1.25,1.17
2008-08-01,0.73,0.67
2008-05-02,0.5,0.64
2008-02-14,0.57,0.61
2007-11-09,1.56,1.36
2007-08-02,0.85,0.69
2007-05-10,0.53,0.63
2007-02-15,0.39,0.43
2006-11-03,1.36,1.42
2006-08-03,0.85,0.6
2006-05-04,0.53,0.34
2006-02-14,0.22,0.21
2005-11-01,1.4,1.37
2005-07-28,0.77,0.93
2005-04-28,0.59,0.62
2005-02-08,0.34,0.42
2004-10-22,1.29,1.2
2004-07-29,0.64,0.65
2004-04-29,0.45,0.55
2004-02-10,0.26,0.24
2003-10-24,1.46,1.51
2003-07-30,0.69,0.68
2003-04-30,0.47,0.52
2003-02-11,0.21,0.18
2002-10-18,1.65,1.63
2002-07-25,0.72,0.8
2002-04-22,0.47,0.42
2002-02-05,0.31,0.35
2001-10-24,1.83,1.94
2001-07-24,0.77,0.69
2001-04-23,0.49,0.48
2001-02-06,0.18,0.19
2000-10-23,1.84,1.87
2000-07-25,0.66,0.83
2000-04-19,0.42,0.45
2000-02-03,0.16,0.13
1999-10-15,1.77,1.75
1999-07-27,0.62,0.63
1999-04-20,0.32,0.4
1999-02-04,0.19,0.19
1998-10-15,1.62,1.73
1998-07-23,0.55,0.61
1998-04-24,0.27,0.29
1998-02-05,0.21,0.34
1997-10-16,1.82,1.78
1997-07-22,0.68,0.7
1997-04-18,0.38,0.29
