Date,Estimate,Actual
2022-05-02,None,None
2022-02-01,None,None
2021-11-02,None,None
2021-08-05,1.27,None
2021-05-04,0.65,0.79
2021-02-03,-0.05,0.04
2020-11-04,-0.42,-0.39
2020-08-05,1.24,1.26
2020-05-06,0.4,0.59
2020-01-30,-0.12,0.07
2019-10-31,-0.46,-0.39
2019-08-01,1,1.42
2019-05-31,None,None
2019-03-19,None,None
