Date,Estimate,Actual
2022-07-25,None,None
2022-04-25,None,None
2021-07-27,2.28,2.59
2021-04-27,2.29,2.77
2021-01-26,2.15,2.38
2020-10-27,2.26,2.43
2020-07-28,1.8,1.78
2020-04-28,2.03,2.16
2020-01-28,2.1,2.15
2019-10-24,2.49,2.58
2019-07-25,2.05,2.13
2019-04-25,2.49,2.23
2019-01-29,2.28,2.31
2018-10-23,2.7,2.58
2018-07-24,2.58,2.59
2018-04-24,2.5,2.5
2018-01-25,2.01,2.1
2017-10-24,2.21,2.33
2017-07-25,2.54,2.58
2017-04-25,2.06,2.16
2017-01-24,1.87,1.88
2016-10-25,2.14,2.15
2016-07-26,2.07,2.08
2016-04-26,1.92,2.05
2016-01-26,1.63,1.66
2015-10-22,2,2.05
2015-07-23,2,2.02
2015-04-23,1.93,1.85
2015-01-27,1.8,1.81
2014-10-23,1.96,1.98
2014-07-24,1.91,1.91
2014-04-24,1.8,1.79
2014-01-30,1.62,1.62
2013-10-24,1.75,1.78
2013-07-25,1.7,1.71
2013-04-25,1.65,1.61
2013-01-24,1.41,1.41
2012-10-23,1.65,1.65
2012-07-26,1.65,1.66
2012-04-24,1.49,1.63
2012-01-26,1.31,1.35
2011-10-25,1.61,1.52
2011-07-26,1.6,1.6
2011-04-26,1.44,1.49
2011-01-25,1.27,1.28
2010-10-28,1.51,1.53
2010-07-22,1.48,1.54
2010-04-27,1.21,1.4
2010-01-28,1.21,1.3
2009-10-22,1.17,1.37
2009-07-23,0.94,1.2
2009-04-24,0.86,0.81
2009-01-29,0.93,0.97
2008-10-21,1.38,1.42
2008-07-24,1.35,1.39
2008-04-24,1.35,1.38
2008-01-29,1.17,1.19
2007-10-19,1.28,1.29
2007-07-26,1.18,1.23
2007-04-26,1.12,1.28
2007-01-30,1.14,1.1
2006-10-20,1.12,1.17
2006-07-25,1.07,1.05
2006-04-21,1.14,1.17
2006-01-24,1.03,1.04
2005-10-18,1.08,1.1
2005-07-18,1.09,1.09
2005-04-18,1.01,1.03
2005-01-18,0.91,0.91
2004-10-18,0.98,0.97
2004-07-19,0.96,0.97
2004-04-19,0.87,0.9
2004-01-20,0.76,0.77
2003-10-20,0.79,0.83
2003-07-21,0.75,0.78
2003-04-21,0.7,0.71
2003-01-21,0.64,0.65
2002-10-21,0.69,0.69
2002-07-22,0.67,0.68
2002-04-22,0.59,0.62
2002-01-18,0.49,0.49
2001-10-22,0.55,0.55
2001-07-23,0.56,0.56
2001-04-23,0.58,0.58
2001-01-24,0.6,0.56
2000-10-23,0.61,0.63
2000-07-26,0.58,0.59
2000-04-25,0.54,0.56
2000-01-26,0.51,0.55
1999-10-25,0.53,0.57
1999-07-29,0.5,0.52
1999-04-30,0.46,0.48
1999-01-25,0.4,0.43
1998-10-22,0.49,0.49
1998-07-23,0.46,0.48
1998-04-28,0.5,0.49
1998-01-27,0.46,0.45
1997-10-22,0.52,0.53
1997-07-23,0.51,0.51
1997-04-22,0.49,0.5
