Date,Estimate,Actual
2021-07-27,2.08,None
2021-04-28,2.16,2.41
2021-01-26,1.89,2.38
2020-11-10,1.74,1.87
2020-07-28,1.15,1.27
2020-04-28,1.82,2.43
2020-01-29,2.1,2.11
2019-11-12,1.92,2.01
2019-07-25,2.3,2.4
2019-04-25,2.09,2.04
2019-01-29,1.99,2.21
2018-11-07,2.02,2.11
2018-07-25,2.04,2.16
2018-04-25,1.82,1.89
2018-01-24,1.74,1.96
2017-11-08,1.73,1.69
2017-07-26,1.64,1.76
2017-04-26,1.39,1.55
2017-01-25,1.45,1.75
2016-11-07,1.48,1.52
2016-07-27,1.46,1.55
2016-04-27,1.33,1.37
2016-01-27,1.33,1.49
2015-11-10,1.79,1.57
2015-07-29,1.54,1.59
2015-04-30,1.42,1.59
2015-01-28,1.49,1.64
2014-11-12,1.82,1.86
2014-07-30,1.56,1.49
2014-04-29,1.44,1.35
2014-01-29,1.39,1.47
2013-11-07,1.52,1.62
2013-07-30,1.39,1.54
2013-04-24,1.29,1.33
2013-01-30,1.27,1.23
2012-11-05,1.32,1.45
2012-07-25,1.31,1.33
2012-04-25,1.27,1.16
2012-01-25,1.21,1.27
2011-11-08,1.21,1.39
2011-07-28,1.19,1.22
2011-04-27,1.12,1.14
2011-01-26,0.88,1.04
2010-11-09,0.91,0.91
2010-07-28,0.8,0.83
2010-04-28,0.52,0.77
2010-01-27,0.36,0.54
2009-11-09,0.27,0.37
2009-07-28,0.2,0.23
2009-04-29,0.29,0.27
2009-02-02,0.84,0.81
2008-11-10,0.98,1.08
2008-07-22,0.97,1.03
2008-04-23,1.01,0.96
2008-01-23,1.01,1.04
2007-11-08,1.07,1.07
2007-07-25,0.96,1.07
2007-04-26,0.89,0.82
2007-01-24,0.89,0.76
2006-10-23,0.82,0.89
2006-07-26,0.81,0.83
2006-04-27,0.75,0.83
2006-01-25,0.72,0.8
2005-11-03,0.7,0.69
2005-07-27,0.66,0.68
2005-04-26,0.66,0.61
2005-01-26,0.65,0.65
2004-11-04,0.49,0.47
2004-07-28,0.44,0.48
2004-04-27,0.38,0.41
2004-01-27,0.27,0.28
2003-11-06,0.32,0.33
2003-07-22,0.3,0.31
2003-04-22,0.25,0.26
2003-01-21,0.2,0.22
2002-11-07,0.26,0.26
2002-07-23,0.26,0.27
2002-04-23,0.18,0.33
2002-01-22,0.15,0.16
2001-11-07,0.06,0.09
2001-07-24,0.06,0.1
2001-04-18,0.75,0.76
2001-01-16,0.68,0.38
2000-11-01,0.79,0.84
2000-07-14,0.87,0.9
2000-04-13,0.84,0.85
2000-01-18,0.76,0.81
1999-11-03,0.79,0.8
1999-07-20,0.74,0.77
1999-04-20,0.7,0.74
1999-01-19,0.63,0.71
1998-11-04,0.66,0.66
1998-07-20,0.43,0.45
1998-04-20,0.54,0.53
1998-01-20,0.69,0.74
1997-11-05,0.79,0.81
1997-07-22,0.72,0.71
1997-04-22,0.85,0.87
1997-01-21,0.84,0.82
1996-11-06,0.81,0.88
