Date,Estimate,Actual
2022-07-26,None,None
2022-04-26,None,None
2021-07-28,1.22,1.42
2021-04-28,1.34,1.52
2021-01-27,1.05,1.17
2020-10-28,1.03,1.21
2020-07-29,1.01,1.23
2020-04-29,0.95,1.05
2020-01-29,0.87,0.96
2019-10-23,0.89,0.99
2019-07-24,0.63,0.71
2019-04-24,0.54,0.67
2019-01-30,0.64,0.77
2018-10-24,0.6,0.68
2018-07-25,0.43,0.49
2018-04-25,0.37,0.56
2018-01-31,0.35,0.35
2017-10-25,0.32,0.38
2017-07-26,0.2,0.22
2017-04-26,0.17,0.24
2017-01-25,0.23,0.24
2016-10-26,0.21,0.23
2016-07-27,0.1,0.15
2016-04-20,0.07,0.09
2016-01-27,0.08,0.19
2015-10-21,0.08,0.15
2015-07-29,-0.02,0.04
2015-04-16,0,0.01
2015-01-28,0.02,0.03
2014-10-22,0.01,0.03
2014-07-30,-0.07,-0.07
2014-04-23,-0.08,-0.08
2014-01-29,-0.01,-0.02
2013-10-23,-0.02,0.01
2013-07-31,-0.05,-0.06
2013-04-24,-0.03,-0.01
2013-01-30,-0.05,0
2012-10-24,-0.1,-0.06
