Date,Estimate,Actual
2021-10-12,0.89,None
2021-09-15,None,None
2021-08-18,None,None
2021-07-15,1.08,0.72
2021-06-16,1.72,1.72
2021-05-19,1.72,1.72
2021-04-15,1.72,1.72
2021-01-27,1.68,1.83
2020-10-14,1.72,1.89
2020-07-15,1.74,1.84
2020-04-15,1.52,1.91
2020-01-29,1.16,1.18
2019-10-16,1.31,1.33
2019-07-17,1.43,1.42
2019-04-16,1.37,1.27
2019-01-23,1.01,1.24
2018-10-16,1.12,1.33
2018-07-17,1.11,1.15
2018-04-17,1.19,1.29
2018-01-24,0.77,0.82
2017-10-17,0.34,0.41
2017-07-18,0.6,0.59
2017-04-18,0.69,0.67
2017-01-25,0.51,0.63
2016-10-13,0.33,0.36
2016-07-14,0.33,0.29
2016-04-14,0.5,0.42
2016-01-27,0.47,0.53
2015-10-16,0.48,0.49
2015-07-17,0.55,0.53
2015-04-15,0.43,0.46
2015-01-28,0.45,0.6
2014-10-10,0.44,0.46
2014-07-10,0.48,0.45
2014-04-09,0.39,0.41
2014-01-22,0.42,0.41
2013-10-09,0.36,0.36
2013-07-11,0.41,0.39
2013-04-10,0.45,0.42
2013-01-18,0.34,0.34
2012-10-12,0.26,0.27
2012-07-12,0.27,0.2
2012-04-11,0.39,0.34
2012-01-19,0.35,0.39
2011-10-12,0.28,0.29
2011-07-14,0.39,0.35
2011-04-14,0.43,0.45
2011-01-20,0.36,0.37
2010-10-14,0.37,0.37
2010-07-14,0.36,0.36
2010-04-14,0.37,0.41
2010-01-20,0.37,0.41
2009-10-14,0.33,0.36
2009-07-10,0.36,0.36
2009-04-15,0.42,0.42
2009-01-21,0.35,0.3
2008-10-10,0.33,0.31
2008-07-10,0.37,0.36
2008-04-09,0.29,0.32
2008-01-16,0.33,0.31
2007-10-10,0.37,0.37
2007-07-12,0.45,0.39
2007-04-11,0.46,0.47
2007-01-17,0.5,0.52
2006-10-11,0.5,0.53
2006-07-13,0.52,0.53
2006-04-12,0.49,0.55
2006-01-18,0.39,0.39
2005-10-12,0.4,0.39
2005-07-14,0.49,0.5
2005-04-14,0.47,0.5
2005-01-20,0.42,0.5
2004-10-13,0.42,0.43
2004-07-14,0.44,0.44
2004-04-14,0.44,0.48
2004-01-21,0.38,0.41
2003-10-22,0.34,0.37
2003-07-16,0.31,0.31
2003-04-16,0.27,0.33
2003-01-22,0.21,0.2
2002-10-16,0.21,0.22
2002-07-17,0.2,0.18
2002-04-17,0.2,0.21
2002-01-23,0.15,0.16
2001-10-17,0.13,0.17
2001-07-18,0.1,0.12
2001-04-18,0.06,0.1
2001-01-24,0.04,0.06
2000-11-15,0.03,0.04
2000-07-20,0.02,0.01
2000-04-18,0.01,-0.04
2000-01-27,0.02,0.01
1999-10-19,0.06,0.07
1999-07-20,0.13,0.13
1999-04-19,0.12,0.12
1999-01-25,0.13,0.12
1998-10-15,0.11,0.15
1998-07-21,0.11,0.12
1998-04-16,0.1,0.11
1998-01-27,0.1,0.09
