Date,Estimate,Actual
2022-07-18,None,None
2022-04-18,None,None
2021-07-20,0.54,0.73
2021-04-20,0.48,0.61
2021-01-21,0.43,0.57
2020-10-21,0.37,0.41
2020-07-22,0.08,0.17
2020-04-16,0.18,0.12
2020-01-23,0.48,0.48
2019-10-17,0.46,0.38
2019-07-23,0.44,0.4
2019-04-18,0.41,0.38
2019-01-17,0.47,0.48
2018-10-18,0.45,0.45
2018-07-19,0.42,0.44
2018-04-19,0.38,0.38
2018-01-18,0.36,0.33
2017-10-19,0.35,0.32
2017-07-20,0.34,0.36
2017-04-20,0.28,0.27
2017-01-19,0.29,0.31
2016-10-25,0.26,0.3
2016-07-26,0.27,0.27
2016-04-21,0.25,0.24
2016-01-21,0.28,0.27
2015-10-15,0.27,0.26
2015-07-16,0.28,0.27
2015-04-16,0.26,0.26
2015-01-22,0.26,0.28
2014-10-15,0.26,0.23
2014-07-17,0.25,0.24
2014-04-17,0.24,0.26
2014-01-23,0.24,0.25
2013-10-16,0.22,0.19
2013-07-18,0.2,0.22
2013-04-18,0.2,0.22
2013-01-24,0.21,0.22
2012-10-18,0.21,0.23
2012-07-19,0.18,0.24
2012-04-19,0.19,0.2
2012-01-24,0.2,0.2
2011-10-20,0.21,0.22
2011-07-19,0.2,0.25
2011-04-18,0.15,0.19
2011-01-25,0.13,0.32
2010-10-22,0.03,0.2
2010-07-22,-0.11,0.03
2010-04-21,-0.3,-0.11
2010-01-21,-0.4,-0.3
2009-10-21,-0.41,-0.52
2009-07-22,-0.41,-0.68
2009-04-21,-0.21,-1.09
2009-01-22,-0.02,-1.13
2008-10-21,0.16,-0.1
2008-07-22,-2.57,-2.7
2008-04-17,0.35,0.54
2008-01-22,-0.03,0.06
2007-10-16,0.71,0.57
2007-07-17,0.7,0.85
2007-04-17,0.71,0.68
2007-01-19,0.74,0.76
2006-10-17,0.72,0.76
2006-07-18,0.71,0.75
2006-04-18,0.69,0.7
2006-01-20,0.67,0.72
2005-10-18,0.66,0.67
2005-07-19,0.64,0.7
2005-04-15,0.61,0.64
2005-01-21,0.62,0.7
2004-10-14,0.59,0.61
2004-07-16,0.56,0.58
2004-04-15,0.53,0.59
2004-01-16,0.53,0.55
2003-10-16,0.52,0.53
2003-07-18,0.52,0.53
2003-04-17,0.53,0.51
2003-01-15,0.57,0.57
2002-10-17,0.57,0.57
2002-07-16,0.57,0.57
2002-04-17,0.55,0.56
2002-01-16,-0.41,-0.41
2001-10-17,0.58,0.58
2001-07-17,0.06,0.07
2001-04-18,0.55,0.51
2001-01-16,0.6,0.63
2000-10-17,0.57,0.57
2000-07-18,0.56,0.57
2000-04-20,0.54,0.55
2000-01-19,0.58,0.59
1999-10-21,0.61,0.6
1999-07-15,0.59,0.62
1999-04-15,0.58,0.57
1999-01-19,0.58,0.59
1998-10-15,0.57,0.57
1998-07-16,0.55,0.57
1998-04-16,0.54,0.53
1998-01-15,0.56,0.56
1997-10-16,0.54,0.54
1997-07-17,0.51,0.51
1997-04-17,0.49,0.48
