Date,Estimate,Actual
2022-04-20,None,None
2022-02-08,None,None
2021-10-18,None,None
2021-07-27,2.08,None
2021-04-22,1.85,2.18
2021-02-10,2,2.11
2020-10-20,1.54,1.63
2020-07-22,1.06,1.18
2020-04-28,1.48,1.5
2020-02-12,1.72,1.74
2019-10-30,1.57,1.6
2019-07-24,1.49,1.53
2019-05-01,1.51,1.53
2019-02-14,1.47,1.5
2018-10-22,1.39,1.42
2018-07-24,1.23,1.29
2018-05-02,1.27,1.34
2018-02-14,1.34,1.4
2017-10-26,1.14,1.19
2017-08-03,1.05,1.09
2017-05-03,0.96,1.01
2017-02-14,1.05,1.09
2016-11-02,0.99,1
2016-07-27,0.9,0.93
2016-05-03,0.86,0.89
2016-02-11,0.87,0.9
2015-10-28,0.81,0.94
2015-07-29,0.7,0.78
2015-04-29,0.71,0.72
2015-02-12,0.67,0.71
2014-10-30,0.64,0.65
2014-07-31,0.61,0.64
2014-05-02,0.6,0.68
2014-02-13,0.55,0.58
2013-10-31,0.51,0.54
2013-08-01,0.47,0.5
