Date,Estimate,Actual
2022-04-28,None,None
2022-01-27,None,None
2021-10-28,None,None
2021-07-30,1.54,None
2021-04-30,0.9,0.9
2021-01-29,0.07,-0.01
2020-10-30,-0.26,0.11
2020-07-31,-0.88,-1.59
2020-05-01,0.68,1.29
2020-01-31,1.45,1.49
2019-11-01,1.45,1.55
2019-08-02,1.8,1.77
2019-04-26,1.3,1.47
2019-02-01,1.87,1.95
2018-11-02,2.06,2.11
2018-07-27,2.09,1.78
2018-04-27,1.48,1.9
2018-02-02,1.22,0.72
2017-10-27,0.98,0.85
2017-07-28,0.86,0.91
2017-04-28,0.86,1.23
2017-01-27,0.64,0.21
2016-10-28,0.37,0.49
2016-07-29,0.32,0.35
2016-04-29,-0.19,-0.11
2016-01-29,0.47,0.26
2015-10-30,0.76,1.22
2015-07-31,1.16,0.83
2015-05-01,0.79,1.07
2015-01-30,1.63,1.85
2014-10-31,2.55,2.95
2014-08-01,2.66,2.98
2014-05-02,2.51,2.36
2014-01-31,2.57,2.57
2013-11-01,2.71,2.57
2013-08-02,2.96,2.77
2013-04-26,3.08,3.18
2013-02-01,3.03,3.27
2012-11-02,2.83,2.57
2012-07-27,3.24,3.56
2012-04-27,3.26,3.17
2012-01-27,2.84,2.58
2011-10-28,3.48,3.92
2011-07-29,3.56,3.85
2011-04-29,3.01,3.09
2011-01-28,2.41,2.44
2010-10-29,2.15,1.87
2010-07-30,2.44,2.7
2010-04-30,1.94,2.36
2010-01-29,1.7,1.53
2009-10-30,1.47,1.72
2009-07-31,0.95,0.87
2009-05-01,0.81,0.72
2009-01-30,1.81,2.13
2008-10-31,3.25,3.85
2008-08-01,3.03,2.9
2008-05-02,2.41,2.48
2008-02-01,2.26,2.25
2007-11-02,2.07,1.97
2007-07-27,2.3,2.27
2007-04-27,1.67,1.86
2007-02-02,1.73,1.74
2006-10-27,2.03,2.29
2006-07-28,2.21,2.1
2006-04-28,1.78,1.8
2006-01-27,1.89,1.86
2005-10-28,1.91,1.64
2005-07-29,1.69,1.76
2005-04-29,1.38,1.28
2005-01-28,1.4,1.56
2004-10-29,1.37,1.28
2004-07-30,1.36,1.53
2004-04-30,1.01,1.23
2004-01-30,0.8,0.78
2003-10-31,0.81,0.92
2003-08-01,0.76,0.81
2003-05-02,0.91,1.01
2003-01-31,0.64,0.5
2002-10-31,0.65,0.59
2002-07-30,0.69,0.58
2002-04-25,0.35,0.44
2002-01-29,0.45,0.24
2001-10-25,0.73,0.93
2001-07-24,1.03,1.08
2001-04-25,1.09,1.25
2001-01-24,1.1,1.2
2000-10-24,0.72,1.26
2000-07-25,0.86,0.88
2000-04-26,0.73,0.85
2000-01-25,0.61,0.62
1999-10-25,0.51,0.54
1999-07-23,0.35,0.37
1999-04-22,0.25,0.22
1999-01-25,0.25,0.38
1998-10-22,0.34,0.35
1998-07-23,0.38,0.44
1998-04-23,0.35,0.34
1998-01-22,0.49,0.61
1997-10-22,0.52,0.56
1997-07-23,0.54,0.63
