Date,Estimate,Actual
2022-02-01,None,None
2021-11-02,None,None
2021-08-04,2.42,None
2021-05-05,1.49,1.82
2021-02-03,1.93,1.78
2020-11-04,2.03,-0.72
2020-08-05,1.39,0.97
2020-05-07,2.21,2.24
2020-02-05,2.41,2.41
2019-10-30,2.41,-0.25
2019-07-31,2.37,2.36
2019-05-01,2.04,2.14
2019-02-06,2.13,2.15
2018-11-01,2.17,2.34
2018-08-01,2.1,2.02
2018-05-02,1.94,1.97
2018-01-31,1.94,1.98
2017-11-01,1.84,2.03
2017-08-02,1.75,1.85
2017-05-03,1.61,1.92
2017-02-01,1.71,1.77
2016-11-02,1.62,1.89
2016-08-03,1.57,1.56
2016-05-04,1.49,1.25
2016-02-03,1.56,1.54
2015-10-28,1.5,1.11
2015-07-29,1.53,1.46
2015-04-29,1.49,1.35
2015-02-04,1.48,1.67
2014-10-29,1.43,1.56
2014-07-30,1.37,1.47
2014-04-30,1.29,1.34
2014-02-05,1.28,1.4
2013-10-30,1.22,1.34
2013-07-31,1.15,1.27
2013-05-01,1.1,1.02
2013-02-06,1.06,1.1
2012-11-01,1.02,1.18
2012-08-01,1,1.09
2012-05-02,0.98,1
2012-02-07,1,1
2011-11-02,0.93,1
2011-08-02,0.94,1.09
2011-04-27,0.92,1.08
2011-02-02,0.88,0.92
2010-11-02,0.87,0.63
2010-07-28,0.8,0.86
2010-04-28,0.85,0.83
2010-02-08,0.83,0.9
2009-10-28,0.76,0.84
2009-07-29,0.83,0.81
2009-05-05,0.71,0.66
2009-02-09,0.1,-0.48
2008-10-28,1.2,1.23
2008-07-29,1.34,1.32
2008-04-29,1.3,1.28
2008-02-04,1.36,1.16
2007-10-30,1.37,1.29
2007-07-31,1.34,1.41
2007-05-01,1.29,1.36
2007-02-06,1.23,1.34
2006-10-31,1.19,1.31
2006-08-08,1.14,1.24
2006-05-02,1.11,1.25
2006-02-13,1.08,1.31
2005-11-01,1.06,1.3
2005-08-01,0.98,1.25
2005-05-02,1,0.98
2005-02-09,0.98,1.07
2004-11-02,0.94,1
2004-07-28,0.93,1
2004-05-04,0.91,0.97
2004-02-09,0.92,0.99
2003-10-29,0.79,0.87
2003-08-07,0.86,0.86
2003-04-30,0.62,0.59
2003-02-11,0.58,0.63
2002-10-29,0.54,0.4
2002-08-01,0.85,0.67
2002-04-23,0.93,0.84
2002-02-04,0.87,1.03
2001-10-23,0.73,0.74
2001-07-24,0.88,0.88
2001-04-24,0.89,0.92
2001-02-06,0.9,0.94
2000-10-24,0.88,0.98
2000-07-25,0.86,0.89
2000-04-25,0.83,0.87
2000-02-01,0.72,0.82
1999-10-19,0.71,0.66
1999-07-20,0.75,0.75
1999-04-22,0.7,0.77
1999-02-02,0.63,0.69
1998-10-19,0.65,0.64
1998-07-23,0.63,0.65
1998-04-22,0.59,0.6
1998-02-06,0.54,0.6
1997-10-22,0.58,0.61
1997-07-23,0.54,0.55
1997-04-22,0.53,0.57
