Date,Estimate,Actual
2022-04-18,None,None
2022-02-08,None,None
2021-04-19,0.5,0.55
2021-02-10,0.42,0.47
2020-10-22,0.46,0.55
2020-07-21,0.4,0.42
2020-04-21,0.44,0.51
2020-01-30,0.44,0.44
2019-10-18,0.56,0.56
2019-07-23,0.61,0.63
2019-04-23,0.46,0.48
2019-02-14,0.43,0.43
2018-10-30,0.55,0.58
2018-07-25,0.6,0.61
2018-04-24,0.46,0.47
2018-02-16,0.39,0.39
2017-10-25,0.49,0.5
2017-07-26,0.57,0.59
2017-04-25,0.44,0.43
2017-02-09,0.37,0.37
2016-10-26,0.48,0.49
2016-07-27,0.58,0.6
2016-04-20,0.44,0.45
2016-02-09,0.37,0.38
2015-10-21,0.5,0.51
2015-07-22,0.6,0.63
2015-04-22,0.42,0.48
2015-02-10,0.42,0.44
2014-10-21,0.53,0.53
2014-07-22,0.63,0.64
2014-04-15,0.44,0.44
2014-02-18,0.46,0.46
2013-10-15,0.53,0.53
2013-07-16,0.63,0.63
2013-04-16,0.45,0.46
2013-02-12,0.44,0.45
2012-10-16,0.51,0.51
2012-07-17,0.59,0.61
2012-04-17,0.44,0.45
2012-02-07,0.39,0.4
2011-10-18,0.51,0.52
2011-07-19,0.58,0.59
2011-04-26,0.43,0.43
2011-02-09,0.36,0.36
2010-10-19,0.45,0.46
2010-07-21,0.51,0.53
2010-04-20,0.37,0.4
2010-02-09,0.33,0.33
2009-10-20,0.41,0.41
2009-07-21,0.45,0.46
2009-04-21,0.32,0.33
2009-02-12,0.31,0.32
2008-10-15,0.38,0.42
2008-07-17,0.48,0.51
2008-04-16,0.31,0.34
2008-02-13,0.28,0.29
2007-10-17,0.34,0.36
2007-07-17,0.41,0.43
2007-04-17,0.27,0.28
2007-02-14,0.25,0.26
2006-10-19,0.3,0.31
2006-07-18,0.36,0.37
2006-04-19,0.24,0.25
2006-02-07,0.22,0.23
2005-10-20,0.26,0.28
2005-07-21,0.32,0.34
2005-04-19,0.22,0.24
2005-02-16,0.2,0.23
2004-10-21,0.23,0.25
2004-07-22,0.32,0.32
2004-04-21,0.22,0.23
2004-02-11,0.22,0.23
2003-10-16,0.26,0.28
2003-07-17,0.27,0.28
2003-04-16,0.19,0.19
2003-02-12,0.2,0.2
2002-10-16,0.24,0.24
2002-07-17,0.26,0.26
2002-04-16,0.19,0.19
2002-01-29,0.18,0.19
2001-10-18,0.2,0.23
2001-07-18,0.22,0.23
2001-04-18,0.17,0.18
2001-01-31,0.19,0.19
2000-10-20,0.2,0.21
2000-07-19,0.21,0.22
2000-04-18,0.11,0.11
2000-01-26,0.15,0.16
1999-10-21,0.16,0.16
1999-07-15,0.19,0.19
1999-04-21,0.14,0.15
1999-01-26,0.12,0.12
1998-10-15,0.18,0.18
1998-07-16,0.24,0.24
1998-04-15,0.17,0.17
1998-01-28,0.17,0.17
1997-10-16,0.21,0.21
1997-07-17,0.24,0.24
1997-04-14,0.2,0.2
1997-01-31,0.16,0.16
