Date,Estimate,Actual
2022-05-02,None,None
2022-01-31,None,None
2021-11-01,None,None
2021-08-10,0.6,None
2021-05-04,0.2,0.22
2021-02-02,0.34,0.17
2020-11-03,0.25,0.34
2020-08-11,-0.3,-0.29
2020-05-05,0.58,0.45
2020-02-03,0.84,0.85
2019-11-04,0.97,0.98
2019-08-12,1.06,1.1
2019-05-06,0.7,0.79
2019-02-04,0.73,0.75
2018-11-05,0.92,0.91
2018-08-13,0.93,0.94
2018-05-07,0.63,0.67
2018-02-05,0.65,0.66
2017-11-06,0.72,0.74
2017-08-14,0.72,0.72
2017-05-08,0.52,0.51
2017-02-06,0.54,0.58
2016-11-07,0.58,0.67
2016-08-15,0.61,0.64
2016-05-02,0.42,0.46
2016-02-01,0.41,0.45
2015-11-02,0.52,0.52
2015-08-10,0.51,0.52
2015-05-04,0.41,0.4
2015-02-02,0.41,0.41
2014-11-03,0.51,0.52
2014-08-11,0.5,0.5
2014-05-05,0.39,0.38
2014-02-03,0.4,0.4
2013-11-04,0.48,0.56
2013-08-12,0.54,0.47
2013-05-06,0.43,0.4
2013-02-04,0.41,0.4
2012-11-05,0.5,0.49
2012-08-13,0.54,0.55
2012-05-07,0.43,0.44
2012-02-06,0.44,0.43
2011-11-07,0.52,0.55
2011-08-15,0.57,0.57
2011-05-09,0.41,0.46
2011-02-07,0.47,0.44
2010-11-08,0.51,0.51
2010-08-16,0.58,0.57
2010-05-03,0.4,0.42
2010-02-01,0.42,0.45
2009-11-02,0.45,0.5
2009-08-10,0.49,0.53
2009-05-04,0.38,0.38
2009-02-02,0.38,0.4
2008-11-03,0.47,0.46
2008-08-11,0.52,0.55
2008-04-28,0.39,0.4
2008-01-28,0.43,0.43
2007-11-05,0.41,0.43
2007-08-13,0.46,0.49
2007-04-30,0.36,0.35
2007-01-29,0.38,0.38
2006-10-30,0.36,0.37
2006-08-14,0.42,0.41
2006-05-01,0.32,0.3
2006-01-30,0.35,0.33
2005-10-31,0.36,0.31
2005-08-15,0.44,0.44
2005-05-02,0.33,0.34
2005-01-31,0.36,0.36
2004-11-01,0.35,0.35
2004-08-16,0.45,0.43
2004-04-26,0.3,0.3
2004-01-26,0.32,0.34
2003-10-27,0.31,0.32
2003-08-11,0.35,0.37
2003-04-28,0.27,0.26
2003-01-27,0.28,0.28
2002-10-25,0.28,0.28
2002-07-31,0.29,0.31
2002-04-24,0.23,0.23
2002-01-16,0.23,0.24
2001-10-17,0.24,0.24
2001-08-01,0.25,0.26
2001-04-18,0.19,0.21
2001-01-17,0.2,0.21
2000-10-18,0.19,0.22
2000-08-02,0.2,0.22
2000-04-19,0.15,0.16
2000-01-19,0.15,0.16
1999-10-20,0.15,0.16
1999-08-04,0.17,0.18
1999-04-14,0.1,0.11
1999-01-13,0.13,0.13
1998-10-14,0.13,0.13
1998-07-29,0.15,0.14
1998-04-15,0.1,0.1
1998-01-14,0.12,0.12
1997-10-15,0.11,0.12
1997-07-30,0.13,0.13
