Date,Estimate,Actual
2022-05-03,None,None
2022-02-24,None,None
2021-05-05,1.12,1.28
2021-02-26,0.65,0.65
2020-10-30,0.97,0.96
2020-07-31,0.6,0.79
2020-05-04,1.01,1.03
2020-02-26,0.62,0.64
2019-10-31,0.96,0.98
2019-07-30,0.6,0.58
2019-05-02,1,1.08
2019-02-27,0.55,0.56
2018-10-30,0.91,0.95
2018-08-01,0.63,0.64
2018-04-30,0.99,0.97
2018-02-23,0.56,0.57
2017-10-31,0.84,0.82
2017-07-28,0.58,0.62
2017-04-28,0.85,0.92
2017-02-24,0.53,0.54
2016-10-31,0.83,0.88
2016-07-29,0.58,0.57
2016-04-29,0.88,0.91
2016-02-19,0.5,0.5
2015-10-30,0.81,0.8
2015-07-31,0.54,0.57
2015-05-01,0.95,1.04
2015-02-20,0.46,0.49
2014-10-30,0.74,0.77
2014-07-30,0.51,0.49
2014-05-01,0.97,1.01
2014-02-20,0.45,0.49
2013-10-30,0.76,0.76
2013-07-30,0.45,0.48
2013-04-30,0.74,0.85
2013-02-21,0.39,0.41
2012-11-01,0.72,0.75
2012-07-31,0.45,0.43
2012-05-02,0.67,0.85
2012-02-23,0.48,0.47
2011-11-01,0.81,0.83
2011-08-03,0.55,0.59
2011-05-05,0.77,0.85
2011-02-22,0.62,0.6
2010-10-27,0.96,1.06
2010-07-30,0.64,0.65
2010-05-05,0.86,0.84
2010-02-18,0.6,0.62
2009-10-28,0.89,0.92
2009-07-31,0.62,0.63
2009-05-04,0.8,0.95
2009-02-03,0.53,0.49
2008-10-31,0.99,0.94
2008-08-01,0.6,0.64
2008-05-06,0.75,0.85
2008-02-01,0.91,0.55
2007-11-01,0.91,1
2007-08-01,0.48,0.57
2007-05-04,0.58,0.66
2007-01-31,0.37,0.35
2006-11-01,0.64,0.74
2006-08-01,0.28,0.33
2006-05-01,0.55,0.41
2006-02-02,0.28,0.46
2005-10-28,0.54,0.55
2005-08-01,0.27,0.24
2005-05-04,0.55,0.59
2005-02-03,0.25,0.19
2004-10-22,0.45,0.52
2004-07-30,0.28,0.25
2004-04-29,0.58,0.57
2004-01-27,0.34,0.35
2003-10-22,0.39,0.47
2003-07-22,0.26,0.33
2003-04-15,0.6,0.71
2003-01-28,0.57,0.58
2002-10-29,0.54,0.5
2002-07-17,0.32,0.28
2002-04-16,0.55,0.51
2002-01-22,0.46,0.47
2001-10-23,0.46,0.41
2001-07-24,0.36,0.34
2001-04-17,0.6,0.63
2001-01-23,0.42,0.49
2000-10-17,0.53,0.33
2000-07-18,0.41,0.33
2000-04-18,0.49,0.63
2000-01-19,0.3,0.31
1999-10-18,0.42,0.51
1999-07-20,0.27,0.42
1999-04-20,0.42,0.43
1999-01-19,0.33,0.33
1998-10-19,0.4,0.39
1998-07-21,0.23,0.27
1998-04-21,0.42,0.41
1998-01-20,0.3,0.33
1997-10-21,0.4,0.38
1997-07-15,0.25,0.2
1997-04-15,0.4,0.42
1997-01-21,0.27,0.27
