Date,Estimate,Actual
2022-01-24,None,None
2021-10-20,0.79,None
2021-07-22,0.76,0.77
2021-04-22,0.51,0.51
2021-01-26,0.38,0.39
2020-10-22,0.21,0.29
2020-07-23,-0.02,0.03
2020-04-24,-0.18,-0.16
2020-01-23,0,0.02
2019-10-23,-0.01,-0.01
2019-07-24,-0.05,-0.04
2019-04-25,0.07,0.05
2019-01-24,0.18,0.11
2018-10-24,0.33,0.35
2018-07-25,0.52,0.58
2018-04-24,0.56,0.46
2018-01-25,0.49,0.51
2017-10-25,0.31,0.34
2017-07-25,0.21,0.17
2017-04-25,0.16,0.15
2017-01-25,0.34,0.25
2016-10-25,0.18,0.13
2016-07-26,-0.01,-0.02
2016-04-26,-0.18,-0.16
2016-01-26,-0.17,-0.02
2015-10-22,-0.08,-0.15
2015-07-23,0.06,0.14
2015-04-23,-0.06,-0.06
2015-01-27,0.35,0.25
2014-10-28,0.61,0.64
2014-07-23,0.51,0.52
2014-04-24,0.43,0.57
2014-01-22,0.8,0.84
2013-10-22,0.62,0.78
2013-07-23,0.41,0.22
2013-04-18,0.71,0.73
2013-01-22,0.7,0.78
2012-10-22,0.73,0.68
2012-07-19,0.75,0.8
2012-04-19,0.86,0.96
2012-01-19,0.6,0.67
2011-10-19,1.02,1.1
2011-07-21,1.33,1.49
2011-04-20,1.26,1.58
2011-01-20,1.51,1.63
2010-10-21,1.12,1.25
2010-07-21,0.64,0.75
2010-04-21,0.96,1.02
2010-01-21,0.88,1.08
2009-10-21,0.67,1.03
2009-07-21,0.35,0.69
2009-04-22,0.06,0.06
2009-01-26,-0.56,-0.42
2008-10-21,0.71,0.66
2008-07-22,1.22,1.13
2008-04-23,1.06,1.32
2008-01-23,0.84,0.68
2007-10-24,1.13,1.26
2007-07-25,1.36,1.61
2007-04-25,1.04,1.38
2007-01-16,1.06,1
2006-10-17,0.79,0.87
2006-07-18,0.72,0.85
2006-04-18,0.44,0.7
2006-01-17,0.89,1.11
2005-10-18,0.43,0.5
2005-07-19,0.44,0.46
2005-04-19,0.32,0.35
2005-01-18,0.35,0.4
2004-10-19,0.07,0.05
2004-07-20,-0.11,-0.15
2004-04-20,-0.07,-0.01
2004-01-20,0.03,0
2003-10-16,0.24,0.24
2003-07-17,0.17,0.2
2003-04-17,0.16,0.14
2003-01-16,0.21,0.21
2002-10-15,0.18,0.2
2002-07-18,0.02,0.02
2002-04-18,-0.04,0
2002-01-17,-0.02,0
2001-10-16,0.04,0.02
2001-07-18,0.12,0.13
2001-04-18,0.12,0.13
2001-01-18,0.12,0.19
2000-10-17,0.04,-0.02
2000-07-18,-0.06,-0.06
2000-04-18,0.09,0.03
2000-01-18,0.1,0.12
1999-10-19,0.06,0.08
1999-07-20,0.04,0.06
1999-04-20,0.06,0.06
1999-01-19,0.13,0.13
1998-10-20,0.07,0.07
1998-07-21,0.07,0.07
1998-04-21,0.04,0.08
1998-01-20,0.1,0.08
1997-10-21,0.11,0.1
1997-07-22,0.17,0.18
1997-04-22,0.13,0.16
