Date,Estimate,Actual
2022-06-22,None,None
2022-03-23,None,None
2021-12-16,None,None
2021-09-22,1.64,None
2021-06-24,1.8,2.03
2021-03-25,0.69,0.98
2020-12-18,0.71,0.74
2020-09-24,0.05,0.56
2020-06-25,-1.64,-1.24
2020-03-19,1.88,1.9
2019-12-19,1.07,1.12
2019-09-19,1.36,1.38
2019-06-20,1.73,1.76
2019-03-21,1.75,1.8
2018-12-18,0.91,0.92
2018-09-20,1.24,1.34
2018-06-21,1.35,1.39
2018-03-22,1.64,1.71
2017-12-19,0.7,0.73
2017-09-26,0.99,0.99
2017-06-27,1.15,1.18
2017-03-27,1.27,1.32
2016-12-20,0.64,0.64
2016-10-04,0.82,0.88
2016-06-30,1.08,1.1
2016-04-05,1.19,1.21
2015-12-18,0.42,0.54
2015-09-22,0.57,0.68
2015-06-23,0.93,1.01
2015-03-20,0.84,0.99
2014-12-16,0.27,0.28
2014-09-12,0.31,0.32
2014-06-20,0.94,0.84
2014-03-21,0.82,0.82
2013-12-19,0.2,0.2
2013-09-20,0.7,0.53
2013-06-21,1.03,1.01
2013-03-22,1.01,1.02
2012-12-20,0.26,0.26
2012-09-21,0.84,0.86
2012-06-22,1.15,1.15
2012-03-23,1.24,1.25
2011-12-16,0.41,0.41
2011-09-28,0.78,0.78
2011-06-30,1,1
2011-03-24,1.05,1.08
2010-12-20,0.54,0.54
2010-09-21,0.77,0.8
2010-06-23,0.88,0.81
2010-03-23,0.92,0.95
2009-12-17,0.42,0.43
2009-09-29,0.66,0.67
2009-06-23,0.86,0.9
2009-03-17,0.68,0.8
2008-12-18,0.3,0.44
2008-09-16,0.61,0.61
2008-06-24,0.75,0.78
2008-03-18,0.82,0.85
2007-12-18,0.5,0.39
2007-09-18,0.7,0.73
2007-06-19,0.7,0.67
2007-03-20,0.7,0.72
2006-12-19,0.4,0.41
2006-09-19,0.58,0.59
2006-06-20,0.6,0.6
2006-03-21,0.65,0.67
2005-12-15,0.31,0.35
2005-09-22,0.52,0.53
2005-06-20,0.51,0.52
2005-03-23,0.51,0.56
2004-12-16,0.23,0.26
2004-09-22,0.43,0.44
2004-06-22,0.44,0.46
2004-03-17,0.45,0.46
2003-12-18,0.16,0.18
2003-09-24,0.39,0.4
2003-06-19,0.34,0.35
2003-03-20,0.35,0.35
2002-12-17,0.22,0.21
2002-09-18,0.39,0.4
2002-06-20,0.39,0.4
2002-03-21,0.33,0.36
2001-12-13,0.18,0.19
2001-09-19,0.33,0.34
2001-06-21,0.32,0.33
2001-03-21,0.27,0.27
2000-12-21,0.15,0.16
2000-09-19,0.28,0.31
2000-06-22,0.27,0.29
2000-03-23,0.22,0.24
1999-12-16,0.1,0.12
1999-09-23,0.2,0.23
1999-06-22,0.2,0.22
1999-03-25,0.16,0.19
1998-12-16,0.07,0.07
1998-09-24,0.15,0.16
1998-06-23,0.16,0.19
1998-03-26,0.11,0.13
1997-12-17,0.03,0.03
1997-09-25,0.1,0.11
