Date,Estimate,Actual
2022-01-25,None,None
2021-11-02,None,None
2021-07-28,1.12,None
2021-04-28,2.62,2.59
2021-01-27,2.17,2.86
2020-11-04,1.22,2.07
2020-07-29,0.39,0.75
2020-04-29,0.57,0.57
2020-01-29,0.61,0.61
2019-11-06,0.65,0.65
2019-07-31,0.61,0.63
2019-05-01,0.57,0.58
2019-01-30,0.57,0.58
2018-11-07,0.58,0.58
2018-07-31,0.56,0.58
2018-05-02,0.53,0.53
2018-02-08,0.5,0.55
2017-11-08,0.49,0.5
2017-08-02,0.49,0.5
2017-05-10,0.46,0.5
2017-02-01,0.51,0.52
2016-11-02,0.5,0.52
2016-07-27,0.48,0.51
2016-04-27,0.46,0.47
2016-01-27,0.42,0.46
2015-11-04,0.42,0.43
2015-07-29,0.39,0.43
2015-04-29,0.39,0.41
2015-01-28,0.36,0.39
2014-11-05,0.37,0.43
2014-07-30,0.34,0.37
2014-04-30,0.33,0.37
2014-02-03,0.31,0.34
2013-11-11,0.37,0.39
2013-08-05,0.37,0.38
2013-05-06,0.34,0.35
2013-02-04,0.37,0.38
2012-11-12,0.37,0.37
2012-07-30,0.34,0.35
2012-04-30,0.33,0.33
2012-01-30,0.32,0.34
2011-11-07,0.33,0.34
2011-08-01,0.32,0.32
2011-05-02,0.28,0.3
2011-01-31,0.28,0.3
2010-11-08,0.3,0.3
2010-08-02,0.29,0.3
2010-05-03,0.29,0.29
2010-02-01,0.26,0.29
2009-11-09,0.27,0.28
2009-08-03,0.26,0.29
2009-05-04,0.27,0.29
2009-02-02,0.29,0.31
2008-11-11,0.3,0.3
2008-07-30,0.29,0.33
2008-05-01,0.28,0.29
2008-01-31,0.24,0.26
2007-11-06,0.23,0.29
2007-07-31,0.21,0.23
2007-05-01,0.18,0.2
2007-01-31,0.12,0.15
2006-11-08,0.1,-0.01
2006-07-25,0.13,0.13
2006-04-25,0.1,0.12
2006-01-24,0.07,0.06
2005-11-02,0.09,0.1
2005-07-27,0.07,0.09
2005-04-27,0.06,0.07
2005-01-26,0.02,0.05
2004-11-10,0.05,0.06
2004-08-03,0.04,0.04
2004-05-04,0.03,0.03
2004-02-03,0.01,0.01
2003-11-12,0.02,0.03
2003-08-06,0.01,0.01
2003-05-06,0,0.01
2003-02-04,0.01,-0.01
2002-11-12,0.01,-0.04
2002-08-01,0.01,0.01
2002-05-02,0.02,0.06
2002-02-05,-0.06,-0.02
2001-11-14,-0.04,-0.06
2001-08-13,-0.1,-0.1
2000-11-16,-0.04,-0.04
2000-08-01,-0.03,-0.04
2000-04-27,-0.04,-0.04
2000-01-27,-0.05,-0.05
1999-11-08,-0.04,0
1999-07-29,0.01,-0.01
1999-04-29,0.05,-0.02
1999-01-28,0.06,0.04
1998-11-09,0.08,0.03
1998-07-30,0.09,0.08
1998-04-29,0.07,0.05
1998-02-03,0.05,0.04
1997-11-12,0.07,0.07
1997-07-31,0.09,0.09
1997-04-30,0.08,0.09
1997-01-30,0.07,0.08
1996-11-08,0.06,0.04
