Date,Estimate,Actual
2022-07-25,None,None
2022-04-25,None,None
2021-07-27,1.62,1.61
2021-04-27,1.42,1.51
2021-02-03,1.3,1.37
2020-10-27,1.2,1.4
2020-07-23,1,1.1
2020-04-23,1.3,1.33
2020-01-29,1.35,1.33
2019-10-29,1.46,1.52
2019-07-25,1.49,1.5
2019-04-25,1.37,1.44
2019-01-29,1.27,1.31
2018-10-23,1.31,1.41
2018-07-24,1.31,1.4
2018-04-30,1.24,1.29
2018-01-29,1.08,1.12
2017-10-16,1.06,1.08
2017-07-25,1.06,1.08
2017-04-19,0.93,1.03
2017-01-30,0.93,0.96
2016-10-17,0.92,0.92
2016-07-18,0.93,0.99
2016-04-18,0.81,0.89
2016-01-27,0.9,0.94
2015-10-19,0.89,0.89
2015-07-22,0.89,0.89
2015-04-20,0.82,0.84
2015-01-28,0.87,0.89
2014-10-20,0.84,0.88
2014-07-22,0.86,0.88
2014-04-22,0.84,0.91
2014-01-29,0.8,0.82
2013-10-21,0.74,0.75
2013-07-22,0.74,0.76
2013-04-22,0.72,0.74
2013-02-04,0.68,0.69
2012-10-22,0.63,0.66
2012-07-23,0.71,0.67
2012-04-23,0.64,0.66
2012-02-06,0.63,0.65
2011-10-19,0.62,0.71
2011-07-20,0.6,0.62
2011-04-20,0.53,0.57
2011-02-02,0.51,0.54
2010-10-18,0.47,0.5
2010-07-19,0.47,0.5
2010-04-19,0.42,0.46
2010-02-03,0.37,0.43
2009-10-19,0.35,0.39
2009-07-20,0.35,0.37
2009-04-20,0.34,0.33
2009-02-04,0.39,0.41
2008-10-20,0.52,0.53
2008-07-21,0.55,0.56
2008-04-21,0.48,0.5
2008-02-05,0.48,0.47
2007-10-18,0.48,0.47
2007-07-24,0.51,0.51
2007-04-19,0.45,0.45
2007-01-30,0.42,0.45
2006-10-19,0.41,0.41
2006-07-20,0.43,0.43
2006-04-20,0.35,0.37
2006-01-26,0.35,0.36
2005-10-20,0.36,0.36
2005-07-21,0.36,0.37
2005-04-21,0.3,0.3
2005-01-20,0.28,0.29
2004-10-21,0.28,0.29
2004-07-22,0.28,0.29
2004-04-22,0.22,0.23
2004-01-22,0.21,0.21
2003-10-16,0.22,0.22
2003-07-17,0.22,0.23
2003-04-16,0.17,0.17
2003-01-23,0.17,0.16
2002-10-17,0.21,0.2
2002-07-18,0.19,0.21
2002-04-16,0.17,0.16
2002-01-15,0.1,0.11
2001-10-16,0.12,0.12
2001-07-17,0.19,0.19
2001-04-17,0.17,0.16
2001-01-16,0.19,0.2
2000-10-17,0.24,0.24
2000-07-18,0.25,0.25
2000-04-18,0.2,0.23
2000-01-18,0.22,0.2
1999-10-19,0.22,0.21
1999-07-20,0.21,0.21
1999-04-20,0.19,0.18
1999-01-19,0.18,0.17
1998-10-20,0.22,0.2
1998-07-21,0.23,0.22
1998-04-21,0.2,0.2
1998-01-20,0.23,0.21
1997-10-21,0.21,0.2
1997-07-15,0.21,0.2
1997-04-15,0.21,0.18
