Date,Estimate,Actual
2022-05-02,None,None
2022-02-07,None,None
2021-11-01,None,None
2021-08-02,None,None
2021-05-03,0.75,0.22
2021-02-08,None,None
2020-11-02,None,None
2020-08-03,None,None
2020-05-11,None,None
2020-02-10,None,0.71
2019-10-28,0.75,0.22
2019-08-05,0.75,0.78
2019-04-29,0.95,1.2
2019-02-11,0.53,-0.28
2018-11-05,0.98,0.84
2018-07-30,0.73,0.76
2018-04-30,0.78,0.8
2018-02-12,0.71,0.81
2017-10-30,0.02,0.53
2017-07-31,0.76,0.68
2017-05-01,0.66,0.81
2017-02-06,0.63,0.73
2016-10-31,0.69,0.89
2016-08-01,0.57,0.59
2016-05-02,0.52,0.57
2016-02-08,0.78,0.5
2015-11-02,0.56,0.58
2015-08-03,0.7,0.59
2015-05-04,0.75,0.69
2015-02-09,0.53,0.7
2014-11-03,0.68,0.63
2014-08-04,0.67,0.66
2014-04-28,0.7,0.68
2014-02-10,0.72,0.79
2013-10-28,0.77,0.72
2013-07-29,0.79,0.71
2013-04-29,0.84,0.82
2013-02-11,0.3,0.36
2012-10-29,0.72,0.45
2012-07-30,0.76,0.47
2012-04-30,0.82,0.87
2012-02-06,0.9,0.77
2011-10-31,0.66,0.44
2011-08-01,0.74,0.59
2011-05-02,0.91,0.89
2011-02-07,0.88,1.17
2010-11-01,-0.01,0.78
2010-08-02,0.75,0.87
2010-05-03,0.96,0.96
2010-02-08,0.95,0.83
2009-11-02,0.89,1.22
2009-08-03,0.98,0.78
2009-05-04,0.62,0.77
2009-02-09,0.55,-2.2
2008-10-27,0.66,-0.33
2008-07-28,1.19,1
2008-04-28,1.14,0.96
2008-02-11,1.07,0.81
2007-10-29,0.9,0.83
2007-07-30,0.99,1.11
2007-04-30,0.96,1.06
2007-02-12,0.98,0.98
2006-10-31,0.85,0.87
2006-05-02,2.21,0.86
2006-02-16,0.7,0.16
2005-10-27,0.42,0.36
2005-07-28,0.56,0.64
2005-05-03,0.58,0.55
2005-02-10,0.52,0.65
2004-10-28,0.28,0.4
2004-07-29,0.5,0.47
2004-04-29,0.45,0.51
2004-02-17,0.39,0.53
2003-11-12,0.39,0.13
2003-08-07,0.45,-0.11
2003-05-08,0.45,0.39
2003-02-13,0.42,0.46
2002-11-07,0.49,0.34
2002-08-08,0.47,0.49
2002-05-09,0.42,0.44
2002-02-14,0.53,0.33
2001-11-01,0.34,0.21
2001-08-03,0.57,0.38
2001-05-03,0.49,0.5
2001-02-15,0.42,0.53
2000-11-09,0.45,0.49
2000-08-07,0.41,0.48
2000-05-11,0.35,0.41
2000-03-02,0.37,0.28
1999-11-03,0.38,0.41
1999-08-04,0.31,0.35
1999-05-05,0.33,0.26
1999-02-10,0.43,0.06
1998-11-04,0.4,0.29
1998-08-05,0.37,0.38
1998-05-05,0.38,0.35
1998-02-18,0.39,0.33
1997-11-05,0.41,0.42
1997-08-06,0.4,0.4
1997-05-07,0.34,0.33
