Date,Estimate,Actual
2021-07-22,2.05,None
2021-04-22,1.75,2.52
2021-01-28,1.87,2.08
2020-10-22,1.36,1.72
2020-07-23,1.09,1.44
2020-05-06,1.02,1.05
2020-01-30,1.25,1.28
2019-10-24,1.15,1.16
2019-07-18,1.16,1.19
2019-04-18,1.01,1.07
2019-01-29,1.27,1.28
2018-10-18,1.08,1.1
2018-07-19,1.09,1.15
2018-04-19,0.94,0.99
2018-01-30,1.16,1.19
2017-10-19,0.95,1
2017-07-20,0.97,0.99
2017-04-20,0.84,0.85
2017-01-31,1.03,1.05
2016-10-20,0.83,0.87
2016-07-25,1.23,1.25
2016-04-21,1.03,1.08
2016-01-26,1.27,1.27
2015-10-22,1.04,1.05
2015-07-23,1.04,1.08
2015-04-23,0.93,0.93
2015-01-27,1.03,1.04
2014-10-16,0.89,0.95
2014-07-17,0.94,0.93
2014-04-16,0.8,0.81
2014-01-28,0.95,0.96
2013-10-17,0.83,0.84
2013-07-18,0.85,0.87
2013-04-18,0.76,0.75
2013-01-29,0.86,0.87
2012-10-18,0.79,0.77
2012-07-19,0.81,0.81
2012-04-19,0.71,0.73
2012-01-31,0.78,0.81
2011-10-20,0.7,0.73
2011-07-21,0.67,0.69
2011-04-21,0.57,0.61
2011-01-27,0.66,0.67
2010-10-21,0.55,0.6
2010-07-22,0.53,0.56
2010-04-22,0.44,0.48
2010-01-28,0.52,0.56
2009-10-22,0.43,0.45
2009-07-23,0.44,0.4
2009-04-23,0.36,0.36
2009-01-26,0.52,0.56
2008-10-16,0.56,0.57
2008-07-17,0.53,0.55
2008-04-17,0.44,0.45
2008-01-24,0.56,0.56
2007-10-18,0.49,0.51
2007-07-19,0.46,0.47
2007-04-19,0.38,0.39
2007-01-25,0.47,0.48
2006-10-19,0.41,0.42
2006-07-20,0.39,0.4
2006-04-20,0.32,0.33
2006-01-26,0.4,0.41
2005-10-20,0.35,0.35
2005-07-21,0.33,0.34
2005-04-21,0.28,0.29
2005-01-27,0.33,0.34
2004-10-21,0.3,0.31
2004-07-22,0.27,0.28
2004-04-22,0.21,0.23
2004-01-29,0.24,0.24
2003-10-16,0.21,0.22
2003-07-17,0.19,0.2
2003-04-17,0.16,0.16
2003-01-30,0.19,0.2
2002-10-17,0.18,0.19
2002-07-18,0.16,0.17
2002-04-18,0.14,0.14
2002-01-24,0.13,0.13
2001-10-18,0.15,0.15
2001-07-19,0.16,0.16
2001-04-19,0.14,0.14
2001-01-24,0.15,0.15
2000-10-19,0.14,0.14
2000-07-20,0.14,0.14
2000-04-19,0.12,0.12
2000-01-27,0.13,0.13
1999-10-21,0.12,0.12
1999-07-22,0.11,0.11
1999-04-22,0.09,0.1
1999-01-28,0.11,0.11
1998-10-15,0.1,0.1
1998-07-16,0.09,0.1
1998-05-05,0.08,0.08
1998-01-29,0.09,0.09
1997-10-21,0.08,0.09
1997-07-17,0.08,0.08
1997-04-17,0.06,0.07
1997-01-30,0.07,0.07
1996-10-17,0.07,0.07
