Date,Estimate,Actual
2021-11-02,None,None
2021-08-03,1.6,None
2021-05-04,1.04,1.67
2021-02-16,1.07,1.16
2020-11-03,0.98,1.12
2020-08-04,0.71,1.09
2020-05-05,0.64,0.71
2020-02-18,0.85,0.79
2019-11-05,0.91,0.92
2019-08-06,0.82,0.88
2019-05-07,0.84,0.8
2019-02-19,0.85,1.02
2018-11-06,0.79,0.92
2018-08-07,0.78,0.79
2018-05-08,0.65,0.76
2018-02-20,0.63,0.71
2017-11-07,0.6,0.66
2017-08-08,0.59,0.6
2017-05-02,0.56,0.51
2017-02-21,0.6,0.61
2016-11-08,0.65,0.59
2016-08-02,0.59,0.63
2016-05-03,0.54,0.53
2016-02-23,0.6,0.61
2015-11-03,0.6,0.62
2015-08-04,0.54,0.61
2015-05-06,0.48,0.55
2015-02-24,0.49,0.51
2014-11-04,0.49,0.53
2014-08-05,0.47,0.46
2014-05-07,0.42,0.42
2014-02-25,0.47,0.41
2013-11-05,0.49,0.45
2013-08-06,0.43,0.45
2013-05-01,0.39,0.39
2013-02-26,0.43,0.4
2012-11-06,0.43,0.42
2012-08-07,0.43,0.39
2012-05-02,0.39,0.36
2012-02-21,0.47,0.43
2011-11-01,0.49,0.5
2011-08-02,0.46,0.44
2011-05-04,0.37,0.42
2011-02-22,0.45,0.45
2010-11-02,0.42,0.44
2010-08-02,0.39,0.42
2010-05-05,0.28,0.28
2010-02-23,0.28,0.32
2009-11-03,0.29,0.27
2009-08-04,0.25,0.25
2009-05-06,0.29,0.28
2009-02-10,0.35,0.36
2008-11-04,0.37,0.39
2008-08-05,0.34,0.32
2008-05-07,0.31,0.3
2008-02-11,0.34,0.32
2007-11-06,0.34,0.34
2007-08-07,0.3,0.3
2007-05-02,0.27,0.27
2007-02-13,0.31,0.28
2006-11-07,0.29,0.29
2006-08-01,0.26,0.25
2006-05-03,0.19,0.24
2006-02-14,0.25,0.27
2005-11-01,0.23,0.25
2005-08-02,0.2,0.2
2005-05-04,0.17,0.17
2005-02-15,0.19,0.2
2004-11-02,0.2,0.2
2004-08-03,0.16,0.17
2004-05-05,0.13,0.14
2004-02-10,0.16,0.17
2003-11-04,0.15,0.15
2003-08-05,0.13,0.13
2003-05-07,0.12,0.12
2003-02-11,0.14,0.17
2002-11-05,0.14,0.14
2002-08-06,0.11,0.11
2002-05-08,0.1,0.1
2002-02-12,0.12,0.13
2001-11-06,0.12,0.13
2001-08-07,0.1,0.1
2001-05-09,0.08,0.1
2001-02-13,0.11,0.12
2000-11-07,0.12,0.12
2000-08-01,0.08,0.08
2000-05-05,0.06,0.06
2000-02-08,0.08,0.09
1999-11-02,0.08,0.08
1999-08-03,0.06,0.06
1999-05-05,0.04,0.05
1999-02-09,0.07,0.07
1998-11-03,0.07,0.07
1998-08-04,0.05,0.05
1998-05-07,0.04,0.04
1998-02-10,0.05,0.06
1997-11-03,0.05,0.06
1997-08-05,0.03,0.04
1997-05-07,0.02,0.03
1997-02-11,0.03,0.04
